"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Lenovo";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"window";"1.4";101179.0;577
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"window";"2";15558.0;578
"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.8;8;"SSD";256;0;"Intel";"window";"1.43";64202.0;579
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"N/A";"1.99";24935.0;580
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;8;"HDD";1024;0;"Intel";"window";"1.24";21259.0;581
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";"N/A";"1.23";61219.0;582
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"Hybrid";128;1024;"AMD";"window";"1.42";44968.0;583
"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Quad";1.6;4;"Flash Storage";32;0;"Intel";"other";"4.6";20193.0;584
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.37";53813.0;585
"Dell";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";"window";"2.14";47899.0;586
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"Hybrid";256;2048;"AMD";"window";"1.17";60473.0;587
"Dell";"Notebook";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"HDD";1024;0;"AMD";"window";"4.14";45768.0;588
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";1.8;64;"SSD";256;0;"AMD";"window";"2.06";50882.0;589
"Asus";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;6;"HDD";1024;0;"Intel";"window";"2.2";34046.0;590
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";256;0;"Nvidia";"window";"1.75";128884.0;591
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"1.58";41825.0;592
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.6;8;"HDD";500;0;"Intel";"window";"1.45";53734.0;593
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"HDD";500;0;"Nvidia";"window";"2.5";34046.0;594
"Asus";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"2";101232.0;595
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"window";"1.32";104962.0;596
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.7;4;"SSD";128;0;"Intel";"window";"2.6";33566.0;597
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"window";"1.9";44542.0;598
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.9;16;"Hybrid";256;1024;"Nvidia";"window";"4.36";149917.0;599
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"1.4";78801.0;600
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"AMD";"linux";"1.49";41498.0;601
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;6;"HDD";1024;0;"AMD";"window";"1.14";28718.0;602
"Asus";"Gaming";17.3;1920;1080;0;"AMD";"Ryzen 1700";3.0;8;"Hybrid";256;1024;"AMD";"window";"2.7";69211.0;603
"Lenovo";"Notebook";11.6;1366;768;0;"Intel";"Celeron Dual";1.1;2;"Flash Storage";32;0;"Intel";"window";"2.31";16221.0;604
"HP";"Ultrabook";13.3;3200;1800;1;"Intel";"Core M";1.2;16;"SSD";512;0;"Intel";"window";"2.5";104695.0;605
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"window";"1.93";23923.0;606
"Acer";"Notebook";17.3;1920;1080;0;"Intel";"Core i3";2.7;4;"HDD";1024;0;"Nvidia";"window";"1.9";34898.0;607
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";500;0;"AMD";"window";"1.26";61485.0;608
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"window";"2.4";51096.0;609
"HP";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i3";2.4;4;"SSD";128;0;"Nvidia";"window";"1.71";37243.0;610
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"window";"4.5";63243.0;611
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"SSD";128;0;"Intel";"window";"1.43";31382.0;612
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"Hybrid";256;2048;"AMD";"window";"3.78";64961.0;613
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"Hybrid";512;1024;"Nvidia";"window";"2.32";163724.0;614
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"SSD";256;0;"Intel";"window";"1.8";44169.0;615
"Xiaomi";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";256;0;"Nvidia";"N/A";"2.1";74589.0;616
"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";256;0;"Intel";"window";"2.3";87859.0;617
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"window";"8.4";40173.0;618
"HP";"Ultrabook";12.5;3840;2160;1;"Intel";"Core M";1.2;8;"SSD";240;0;"Intel";"window";"1.95";165168.0;619
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";"macos";"4.2";62071.0;620
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"window";"2.2";40972.0;621
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series A9-9420";3.0;6;"SSD";256;0;"AMD";"window";"4.42";34579.0;622
"HP";"2 in 1 Convertible";13.3;3840;2160;1;"Intel";"Core i7";1.8;16;"SSD";1024;0;"Intel";"window";"1.2";130483.0;623
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"AMD";"window";"2.25";32640.0;624
"Asus";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"HDD";2048;0;"Nvidia";"window";"2.62";44702.0;625
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Intel";"N/A";"2.73";24634.0;626
"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;32;"Hybrid";1024;1024;"Nvidia";"window";"2.1";194973.0;627
"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"window";"1.36";63936.0;628
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;8;"HDD";1024;0;"Intel";"window";"2.2";35112.0;629
"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";512;0;"Nvidia";"window";"2.02";102564.0;630
"Mediacom";"Notebook";14.0;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;4;"SSD";32;0;"Intel";"window";"2.2";13267.0;631
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"window";"3.8";42038.0;632
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;4;"SSD";256;0;"Intel";"window";"2.4";45283.0;633
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"1.6";68944.0;634
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"window";"2.4";21152.0;635
"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";256;0;"Nvidia";"window";"1.44";138475.0;636
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.39";60031.0;637
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"2.5";71847.0;638
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";"1.2";18914.0;639
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.8";51149.0;640
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"N/A";"2.2";26102.0;641
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"window";"1.86";63723.0;642
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.29";124142.0;643
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";512;0;"Nvidia";"window";"2.0";54665.0;644
"Dell";"Workstation";15.6;1920;1080;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"window";"1.37";93933.0;645
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"6.2";64629.0;646
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"window";"1.7";23976.0;647
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"window";"2.2";45323.0;648
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"window";"3.31";34579.0;649
"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"window";"2.1";48485.0;650
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"1.34";85195.0;651
"Lenovo";"Notebook";15.6;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"window";"4.42";126274.0;652
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;8;"SSD";256;0;"AMD";"window";"2.06";39374.0;653
"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"1.56";41558.0;654
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"window";"2.04";71875.0;655
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;8;"SSD";128;0;"Intel";"window";"1.85";32980.0;656
"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"2.2";84396.0;657
"HP";"Ultrabook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"SSD";256;0;"AMD";"window";"2.62";26587.0;658
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"window";"2.6";59669.0;659
"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;64;"SSD";512;0;"Intel";"window";"2.2";89864.0;660
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"linux";"1.55";38681.0;661
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"window";"2.04";35617.0;662
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.8;8;"SSD";256;0;"Intel";"window";"1.8";63883.0;663
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";128;1024;"Nvidia";"window";"2.7";125155.0;664
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"window";"2.4";110018.0;665
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"window";"2.0";136344.0;666
"Asus";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2";60473.0;667
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"AMD";"window";"1.84";36496.0;668
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.1";121319.0;669
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"AMD";"window";"2.4";59462.0;670
"Asus";"Notebook";35.6;1920;1080;0;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Nvidia";"linux";"1.25";31808.0;671
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"window";"2.1";32448.0;672
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.1";58555.0;673
"Asus";"Gaming";17.3;1920;1080;1;"Intel";"Core i7";2.6;24;"Hybrid";256;1024;"Nvidia";"window";"1.6";67612.0;674
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"linux";"1.7";23651.0;675
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";"window";"3.74";69104.0;676
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Quad";1.1;4;"Flash Storage";32;0;"Intel";"window";"2.9";17529.0;677
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"4.14";79215.0;678
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.5";111594.0;679
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"window";"2.18";29073.0;680
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";128;0;"Intel";"window";"0.81";33886.0;681
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";1.3;16;"SSD";256;0;"Intel";"window";"1.8";87859.0;682
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.68";44222.0;683
"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"window";"1.98";15877.0;684
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"window";"0.81";58555.0;685
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"window";"2.18";54292.0;686
"Google";"Ultrabook";12.3;2400;1600;1;"Intel";"Core i5";1.2;8;"SSD";128;0;"Intel";"other";"2.2";67932.0;687
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";"window";"2.0";97236.0;688
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"window";"2.4";83170.0;689
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Xeon E3-1535M";2.9;16;"SSD";256;0;"Nvidia";"window";"1.32";233846.0;690
"Lenovo";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";180;0;"Intel";"window";"2";58555.0;691
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"window";"2.1";78215.0;692
"Razer";"Gaming";17.3;3840;2160;1;"Intel";"Core i7";2.9;32;"SSD";512;0;"Nvidia";"window";"1.29";292987.0;693
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"1.252";38889.0;694
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"HDD";1024;0;"AMD";"window";"1.90";93187.0;695
"HP";"Notebook";14.0;1366;768;0;"Intel";"Pentium Quad";1.6;8;"HDD";2048;0;"Intel";"window";"1.23";20726.0;696
"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"4.36";87912.0;697
"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";"1.76";19980.0;698
"HP";"2 in 1 Convertible";13.3;1366;768;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.3";44574.0;699
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.1";152860.0;700
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";128;1024;"Nvidia";"window";"2.2";117163.0;701
"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;32;"Hybrid";512;1024;"Nvidia";"window";"1.25";167692.0;702
"Dell";"Notebook";13.3;1920;1080;1;"Intel";"Core i5";2.3;8;"HDD";1024;0;"Intel";"window";"1.6";34579.0;703
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.63";79867.0;704
"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"window";"1.13";154459.0;705
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"3";71875.0;706
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.4";79813.0;707
"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"SSD";128;0;"Intel";"N/A";"2.4";15931.0;708
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"Flash Storage";256;0;"Intel";"window";"1.4";109171.0;709
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"linux";"1.1";24775.0;710
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.13";88924.0;711
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"window";"1.84";48305.0;712
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.75";62071.0;713
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"window";"2.45";37725.0;714
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"window";"1.4";29762.0;715
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.1";64948.0;716
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"window";"2.37";43636.0;717
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"window";"1.6";14599.0;718
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Dual";1.1;8;"SSD";128;0;"Intel";"window";"2.5";31004.0;719
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"1.76";84715.0;720
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"window";"1.3";99580.0;721
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"window";"2.59";51202.0;722
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";"window";"1.09";38041.0;723
"Toshiba";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"2.2";99367.0;724
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"1.35";63883.0;725
"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";"window";"2.5";111835.0;726
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"linux";"2.18";31410.0;727
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"window";"2.59";26587.0;728
"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"window";"2.2";90043.0;729
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"1.5";61219.0;730
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"window";"2.25";21887.0;731
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"4.42";37243.0;732
"Lenovo";"Netbook";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"SSD";128;0;"Intel";"window";"1.86";25308.0;733
"Asus";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"3.49";60153.0;734
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"SSD";512;0;"Nvidia";"window";"2.1";149131.0;735
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"window";"3.21";41931.0;736
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"window";"1.1";101179.0;737
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.5";79867.0;738
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"window";"2.18";13267.0;739
"Asus";"Notebook";13.3;3200;1800;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.1";61272.0;740
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"HDD";1024;0;"AMD";"window";"1.9";26054.0;741
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"window";"1.18";93187.0;742
"Dell";"Gaming";27.3;2560;1440;0;"Intel";"Core i7";2.9;16;"Hybrid";256;1024;"Nvidia";"window";"1.24";149131.0;743
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";500;0;"Nvidia";"window";"1.7";101658.0;744
"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"window";"3.58";15931.0;745
"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.1;8;"Flash Storage";64;0;"Intel";"other";"1.32";26374.0;746
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"window";"1.22";16464.0;747
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"window";"1.13";36497.0;748
"Dell";"Netbook";11.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"SSD";128;0;"Intel";"window";"3.21";39640.0;749
"Dell";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";"1.95";46087.0;750
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.08";93635.0;751
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"Hybrid";1024;1024;"Nvidia";"window";"2.9";191211.0;752
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"1.26";93187.0;753
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"Hybrid";128;1024;"Nvidia";"window";"2.20";64309.0;754
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"2.0";84129.0;755
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"2.6";100551.0;756
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";"window";"1.1";104588.0;757
"Dell";"Gaming";17.3;2560;1440;0;"Intel";"Core i7";2.7;16;"Hybrid";512;1024;"Nvidia";"window";"0.98";146946.0;758
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";"window";"1.5";127819.0;759
"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"linux";"1.2";37776.0;760
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"linux";"1.6";21258.0;761
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"1.65";31915.0;762
"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"1.09";103097.0;763
"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";1024;0;"Intel";"N/A";"2.3";15393.0;764
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"window";"2.2";42081.0;765
"LG";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";512;0;"Intel";"window";"1.6";122491.0;766
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";2.9;4;"SSD";256;0;"AMD";"window";"2.04";21259.0;767
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"Hybrid";256;1024;"Nvidia";"window";"2.73";141885.0;768
